pos,word
n,charakterizácia
n,sledovateľnosť
n,zohýbanie
n,zónovanie
n,zoofóbia
n,zoológ
n,zoológia
n,zoo
n,zoonóza
n,+poradie
n,zosilňovač
n,zošit
n,zoskok
n,zoskupovanie
n,vyčerpanosť
n,zostrihávanie
n,odstrihávanie
n,zosuv
n,rekreácia
n,zotrvanie
n,zovňajšok
n,prezlečenie
n,ruško
n,zovretie
n,zradca
n,zradnosť
n,subverzia
n,subverzivita
n,zrak
n,žralok
n,ublíženie
n,trauma
n,zrazenina
n,koagulát
n,žreb
n,žriedlo
n,zrkadlo
n,zrozumiteľnosť
n,storno
n,zrútenie
n,spadnutie
n,zrýchlenie
n,zub
n,Anseriformes
n,zubovina
n,zuby
n,zúfalstvo
n,beznádej
n,žurnalistika
n,žuvanie
n,Zuzana
n,vábenie
n,zvedavosť
n,zverák
n,zverenec
n,zverokruh
n,zvieratník
n,zodiak
n,zvierač
n,zvládnutie
n,zvlnenie
n,vlnitosť
n,vlna
n,zvodidlo
n,zvolanie
n,zvon
n,zvonček
n,zvonkohra
n,zvučnosť
n,zvyčajnosť
n,obvyklosť
n,zostatok
n,+zostatok
n,zygoténé
n,zymológia
n,zymóza
n,z
n,Z
n,zet
r,absolútne
r,rozhodne
r,úplne
r,totálne
r,načisto
r,fakticky
r,adekvátne
r,primerane
r,akademicky
r,akosi
r,nejak
r,viac-menej
r,ako-tak
r,aktívne
r,aktuálne
r,práve
r,momentálne
r,asi
r,približne
r,skoro
r,okolo
r,blízko
r,cirka
r,zhruba
r,potom
r,atď.
r,automaticky
r,mechanicky
r,chaoticky
r,bežne
r,normálne
r,zvyčajne
r,obyčajne
r,spravidla
r,obvykle
r,bezpečne
r,neprestajne
r,ustavične
r,jednostaj
r,nekonečne
r,nepretržite
r,improvizovane
r,nepripravene
r,tesne
r,úzko
r,bohato
r,hojne
r,bokom
r,zboku
r,často
r,veľakrát
r,mnohokrát
r,častokrát
r,frekventovane
r,celkom
r,kompletne
r,celkove
r,dovedna
r,dokopy
r,dohromady
r,celkovo
r,vcelku
r,celonárodne
r,celoštátne
r,čestne
r,úprimne
r,chvatom
r,náhlivo
r,narýchlo
r,rýchlo
r,súrne
r,chvatne
r,napochytro
r,chvíľku
r,čiastočne
r,sčasti
r,čudne
r,zvláštne
r,divne
r,ďalej
r,odvtedy
r,dávno
r,denne
r,každodenne
r,diametrálne
r,dlho
r,dnes
r,+dnes
r,dnu
r,dovnútra
r,dobre
r,dobrovoľne
r,dočasne
r,dôkladne
r,podrobne
r,pozorne
r,starostlivo
r,poriadne
r,dokonale
r,dokorán
r,dole
r,dolu
r,pod
r,nadol
r,donekonečna
r,natrvalo
r,večne
r,dopoludnia
r,predpoludním
r,dopredu
r,vpred
r,vpredu
r,napred
r,dôsledne
r,systematicky
r,+doslova
r,doslovne
r,presne
r,dostatočne
r,dosť
r,dôstojne
r,rozvážne
r,hodne
r,dramaticky
r,pôsobivo
r,teatrálne
r,efektívne
r,účinne
r,ekonomicky
r,úsporne
r,expresne
r,extra
r,zvlášť
r,obzvlášť
r,nezvyčajne
r,extrémne
r,nesmierne
r,super
r,finančne
r,formálne
r,oficiálne
r,fyzicky
r,fyzikálne
r,hanblivo
r,ostýchavo
r,skromne
r,hlavne
r,najmä
r,špeciálne
r,hlboko
r,+hneď
r,ihneď
r,naraz
r,zaraz
r,okamžite
r,bezodkladne
r,mihom
r,hore-dolu
r,hore
r,nahor
r,obrátene
r,zmätene
r,až
r,bleskurýchle
r,bleskovo
r,+individuálne
r,jednotlivo
r,osobne
r,oddelene
r,intenzívne
r,iste
r,istotne
r,určite
r,zaiste
r,naisto
r,isto-iste
r,isto
r,bezpochyby
r,nepochybne
r,jasne
r,žiarivo
r,jednoducho
r,ľahko
r,proste
r,prosto
r,jemne
r,mierne
r,zľahka
r,nežne
r,skvele
r,každoročne
r,ročne
r,kedysi
r,kladne
r,pozitívne
r,plne
r,konkrétne
r,korektne
r,správne
r,bezchybne
r,krátko
r,kriticky
r,naprieč
r,krížom
r,šikmo
r,uhlopriečne
r,diagonálne
r,postupne
r,lacno
r,chatrne
r,zanedbane
r,láskavo
r,milo
r,legálne
r,právne
r,legitímne
r,zákonne
r,lento
r,pomaly
r,len
r,výhradne
r,striktne
r,jedine
r,čisto
r,logicky
r,rozumne
r,opodstatnene
r,málo
r,márne
r,darmo
r,maximálne
r,medzinárodne
r,medzitým
r,mentálne
r,duševne
r,psychicky
r,mimochodom
r,mlčky
r,mĺkvo
r,možno
r,snáď
r,azda
r,vari
r,hádam
r,náhodou
r,načas
r,nadarmo
r,zbytočne
r,nadmieru
r,priveľmi
r,prehnane
r,nadšene
r,zanietene
r,oduševnene
r,nahlas
r,hlasno
r,náhle
r,neočakávane
r,odrazu
r,zrazu
r,nahnevane
r,podráždene
r,namrzene
r,namosúrene
r,náhodne
r,ľubovoľne
r,svojvoľne
r,naslepo
r,nesúvisle
r,naj
r,najprv
r,+najprv
r,najsamprv
r,prv
r,najskôr
r,nakoniec
r,napokon
r,koniec-koncov
r,namáhavo
r,ťažko
r,nanajvýš
r,nanešťastie
r,bohužiaľ
r,žiaľ
r,žiaľbohu
r,nanovo
r,odznova
r,znova
r,opäť
r,znovu
r,naokolo
r,vôkol
r,naopak
r,opačne
r,naozaj
r,skutočne
r,spoľahlivo
r,nápadne
r,výrazne
r,významne
r,zreteľne
r,zjavne
r,značne
r,naplno
r,plno-
r,časom
r,konečne
r,naposledy
r,jednako
r,predsa
r,rovnako
r,hoci
r,napriek
r,naproti
r,oproti
r,zoči-voči
r,rovno
r,priamo
r,otvorene
r,následne
r,nasledovne
r,našťastie
r,vďakabohu
r,nato
r,naveky
r,navždy
r,nadobro
r,naživo
r,nebezpečne
r,nečakane
r,nepredvídane
r,nechtiac
r,nechcene
r,nevedomky
r,nevedome
r,nevoľky
r,mimovoľne
r,nečinne
r,ničnerobiac
r,lenivo
r,záhaľčivo
r,naprázdno
r,neďaleko
r,nedávno
r,čerstvo
r,novo
r,+nedávno
r,včera
r,nedostatočne
r,nedostačujúco
r,chabo
r,negatívne
r,nehybne
r,nelegálne
r,nenápadne
r,potajomky
r,kradmo
r,neobvyklo
r,mimoriadne
r,neobyčajne
r,výnimočne
r,nepovinne
r,nepriamo
r,nepríjemne
r,otravne
r,protivne
r,trápne
r,neprimerane
r,neúmerne
r,nadmerne
r,nadbytočne
r,príliš
r,veľmi
r,nervózne
r,úzkostlivo
r,nesporne
r,nesprávne
r,netrpezlivo
r,neúspešne
r,neustále
r,pravidelne
r,konštantne
r,vždy
r,neuveriteľne
r,nevyhnutne
r,nutne
r,chtiac-nechtiac
r,nezávisle
r,samostatne
r,niekedy
r,občas
r,zavše
r,raz
r,nijako
r,vôbec
r,nikde
r,nikam
r,nízko
r,nižšie
r,príležitostne
r,obozretne
r,opatrne
r,ostražito
r,obratne
r,šikovne
r,schopne
r,všeobecne
r,predovšetkým
r,slobodne
r,ochotne
r,odborne
r,odteraz
r,ofsajd
r,ohromne
r,úžasne
r,rapídne
r,dookola
r,+okolo
r,navyše
r,naviac
r,+ďalej
r,aj
r,taktiež
r,omnoho
r,oveľa
r,opakovane
r,opätovne
r,oprávnene
r,ozlomkrky
r,ostro
r,naliehavo
r,akútne
r,paradoxne
r,pekne
r,výborne
r,krásne
r,perfektne
r,pešo
r,písomne
r,stále
r,pochopiteľne
r,prirodzene
r,samozrejme
r,pravdaže
r,poctivo
r,detailne
r,pohodlne
r,príjemne
r,pohotovo
r,bystro
r,pokojne
r,politicky
r,polovičato
r,napoly
r,poobede
r,popoludní
r,odpoludnia
r,večer
r,dopodrobna
r,vyčerpávajúco
r,potichu
r,+ticho
r,neskôr
r,neskoršie
r,poväčšine
r,typicky
r,zväčša
r,pozadu
r,neskoro
r,dodatočne
r,zaslúžene
r,pozoruhodne
r,pravdepodobne
r,akiste
r,preč
r,vonku
r,predbežne
r,provizórne
r,predčasne
r,priskoro
r,prevažne
r,nadovšetko
r,predtým
r,pred
r,prekliato
r,hrozne
r,prekvapený
r,prekvapujúco
r,+presne
r,presvedčivo
r,narovinu
r,razantne
r,priam
r,takmer
r,prakticky
r,priaznivo
r,priemerne
r,zoširoka
r,obšírne
r,zdĺhavo
r,príšerne
r,strašne
r,prísne
r,pritom
r,súbežne
r,súčasne
r,priveľa
r,produktívne
r,úspešne
r,profesionálne
r,prudko
r,divoko
r,hlava-nehlava
r,nezmyselne
r,šialene
r,zúrivo
r,búrlivo
r,radikálne
r,zásadne
r,radostne
r,veselo
r,radšej
r,skôr
r,rázne
r,energicky
r,chvíľami
r,relatívne
r,pomerne
r,+riadne
r,rovnomerne
r,priamočiaro
r,neokrôchane
r,stroho
r,neslušne
r,hrubo
r,nezakryto
r,kategoricky
r,rezolútne
r,bezvýhradne
r,definitívne
r,vytrvalo
r,pevne
r,ručne
r,manuálne
r,rýchlejšie
r,raz-dva
r,rýchle
r,nepopierateľne
r,silne
r,silno
r,?široko
r,široko-ďaleko
r,čoskoro
r,zanedlho
r,zakrátko
r,onedlho
r,+skoro
r,+včas
r,zavčasu
r,slabo
r,slušne
r,smelo
r,odvážne
r,smrteľne
r,vážne
r,smutne
r,smutno
r,nešťastne
r,sociálne
r,?sotva
r,+späť
r,+nazad
r,nazad
r,spätne
r,dozadu
r,naspäť
r,spočiatku
r,spoločensky
r,spoločne
r,spolu
r,súhrnne
r,kolektívne
r,+spolu
r,vedno
r,spontánne
r,+správne
r,srdečne
r,stranou
r,nabok
r,katastrofálne
r,striedavo
r,stručne
r,zároveň
r,súkromne
r,dôverne
r,suverénne
r,majstrovsky
r,symbolicky
r,tajne
r,potajme
r,tajnoskársky
r,taktne
r,diskrétne
r,technicky
r,teplo
r,teraz
r,ticho
r,tiež
r,podobne
r,tmavo
r,temne
r,totožne
r,identicky
r,zhodne
r,tradične
r,tragicky
r,trochu
r,trocha
r,troška
r,trpezlivo
r,tvrdo
r,usilovne
r,týmto
r,týždenne
r,umelo
r,neprirodzene
r,úmyselne
r,naschvál
r,schválne
r,hlavato
r,zámerne
r,umienene
r,všetko
r,uprene
r,strnulo
r,ustrnuto
r,opravdivo
r,pilne
r,hladko
r,už
r,väčšinou
r,seriózne
r,vedome
r,cielene
r,náročky
r,veľa
r,mnoho
r,+veľa
r,fajn
r,ozaj
r,moc
r,vskutku
r,náramne
r,verejne
r,šťastne
r,vhodne
r,náležite
r,+viac
r,viacej
r,väčšmi
r,vľavo
r,naľavo
r,doľava
r,vnútri
r,doma
r,vnútorne
r,zvnútra
r,voľne
r,von
r,vopred
r,uprostred
r,+pred
r,všade
r,ak)
r,výborne!
r,správne!
r,super!
r,výhodne
r,užitočne
r,prospešne
r,vynikajúco
r,geniálne
r,výslovne
r,vyslovene
r,jednoznačne
r,vysoko
r,nad
r,výstižne
r,skrátka
r,slovom
r,+vzájomne
r,navzájom
r,podstatne
r,zadarmo
r,zdarma
r,bezplatne
r,zajtra
r,teoreticky
r,zasa
r,zase
r,zas
r,právom
r,zďaleka
r,ďaleko
r,zdanlivo
r,viditeľne
r,zle
r,zlostne
r,zodpovedne
r,zrejme
r,očividne
r,evidentne
r,zriedka
r,málokedy
r,zriedkakedy
r,sotvakedy
r,zvonka
r,zvonku
r,navonok
v,abdikovať
v,absorbovať
v,pohlcovať
v,adaptovať
v,navykať
v,zvykať
v,navyknúť
v,zvyknúť
v,prispôsobiť
v,upraviť
v,prispôsobovať
v,upravovať
v,adoptovať
v,osvojiť
v,adresovať
v,agitovať
v,narúšať
v,pohýnať
v,akceptovať
v,uznať
v,analyzovať
v,rozoberať
v,študovať
v,skúmať
v,preberať
v,rozobrať
v,preštudovať
v,preskúmať
v,prebrať
v,anektovať
v,obsadiť
v,obsadzovať
v,anulovať
v,popierať
v,rušiť
v,vyvracať
v,meniť
v,zrušiť
v,zmeniť
v,aplikovať
v,využiť
v,uplatniť
v,argumentovať
v,tvrdiť
v,namietať
v,dokazovať
v,asistovať
v,pomáhať
v,autoklávovať
v,autorizovať
v,oprávniť
v,schváliť
v,povoliť
v,odsúhlasiť
v,oprávňovať
v,schvaľovať
v,povoľovať
v,odsúhlasovať
v,avizovať
v,upovedomiť
v,upozorniť
v,upozorňovať
v,bádať
v,zisťovať
v,balamutiť
v,klamať
v,baliť
v,baviť
v,zabávať
v,rozosmievať
v,rozptlyľovať
v,šantiť
v,vyvádzať
v,bedákať
v,hundrať
v,reptať
v,bežať
v,utekať
v,bičovať
v,trestať
v,pustošiť
v,biť
v,búchať
v,mlátiť
v,udierať
v,blahoželať
v,gratulovať
v,blatiť
v,blokovať
v,blúdiť
v,bodať
v,pichať
v,prebodávať
v,zabodávať
v,bodkovať
v,bodnúť
v,pichnúť
v,pobodať
v,prebodať
v,zabodnúť
v,bodovať
v,skórovať
v,bojovať
v,zápasiť
v,čeliť
v,oponovať
v,prebojovať
v,bolieť
v,pobolievať
v,bozkávať
v,brániť
v,chrániť
v,ochraňovať
v,obraňovať
v,hájiť
v,obhajovať
v,odporovať
v,zdržiavať
v,zadržiavať
v,obmedzovať
v,potláčať
v,brať
v,brávať
v,chytať
v,uchopovať
v,drogovať
v,brzdiť
v,budiť
v,prebúdzať
v,budovať
v,burcovať
v,byť
v,uprednostňovať
v,podporovať
v,znervóznieť
v,porušovať
v,podliehať
v,sídliť
v,bývať
v,čakať
v,očakávať
v,cengať
v,cinkať
v,zvoniť
v,cilingať
v,ceniť
v,oceňovať
v,cenzurovať
v,čerpať
v,naberať
v,cestovať
v,jazdiť
v,mínať
v,prechádzať
v,prebiehať
v,predstihovať
v,prekĺzať
v,chápať
v,cítiť
v,rozumieť
v,charakterizovať
v,posúdiť
v,popísať
v,posudzovať
v,popisovať
v,chcieť
v,túžiť
v,chodiť
v,kráčať
v,ísť
v,chopiť
v,uchopiť
v,zovrieť
v,chorľavieť
v,chorieť
v,chovať
v,kŕmiť
v,živiť
v,kŕmievať
v,strážiť
v,zabezpečovať
v,šetriť
v,chrápať
v,chutiť
v,chváliť
v,pochvaľovať
v,chýbať
v,postrádať
v,chybiť
v,chystať
v,pripravovať
v,dostávať
v,stíhať
v,zachytávať
v,chytiť
v,dostať
v,stihnúť
v,ukoristiť
v,uloviť
v,lapiť
v,zajať
v,zachytiť
v,pochytiť
v,striehnuť
v,sledovať
v,pozorovať
v,čistiť
v,destilovať
v,leštiť
v,umývať
v,čítať
v,interpretovať
v,pociťovať
v,citovať
v,črtať
v,načrtávať
v,čupieť
v,cvičiť
v,športovať
v,trénovať
v,dabovať
v,ďakovať
v,prosperovať
v,prekvitať
v,+darovať
v,podarovať
v,dať
v,+darúvať
v,podarúvať
v,dávať
v,podeliť
v,reparovať
v,opraviť
v,napraviť
v,zreparovať
v,opravovať
v,naprávať
v,napasovať
v,odložiť
v,oznámiť
v,komunikovať
v,podať
v,počúvnuť
v,poslúchnuť
v,povzbudiť
v,venovať
v,prispieť
v,poskytnúť
v,deliť
v,oznamovať
v,podávať
v,povzbudzovať
v,počúvať
v,poslúchať
v,debatovať
v,debutovať
v,definovať
v,stanoviť
v,určiť
v,stanovovať
v,určovať
v,deklarovať
v,vyhlásiť
v,vyhlasovať
v,dekorovať
v,ozdobiť
v,vyzdobiť
v,skrášliť
v,zdobiť
v,krášliť
v,delegovať
v,poveriť
v,poverovať
v,vysielať
v,splnomocňovať
v,vyslať
v,splnomocniť
v,rozdeľovať
v,krájať
v,rozkrajovať
v,rozrezávať
v,členiť
v,rezať
v,separovať
v,oddeľovať
v,determinovať
v,vymedzovať
v,ohraničovať
v,dezertovať
v,prebehnúť
v,utiecť
v,zbehnúť
v,dezinfikovať
v,dezinformovať
v,zavádzať
v,diktovať
v,prikazovať
v,nariaďovať
v,rozkazovať
v,diskreditovať
v,diskriminovať
v,odlišovať
v,diskutovať
v,pojednávať
v,hovoriť
v,dištancovať
v,distribuovať
v,rozmiestniť
v,rozdeliť
v,prideliť
v,rozdať
v,rozviesť
v,rozmiestňovať
v,prideľovať
v,rozdávať
v,rozvádzať
v,udeľovať
v,divergovať
v,dlhovať
v,dobehnúť
v,dostihnúť
v,dohnať
v,dohoniť
v,dobiehať
v,dostihovať
v,doháňať
v,dobýjať
v,dobyť
v,dochádzať
v,dodať
v,doručiť
v,vydať
v,vyburcovať
v,dodávať
v,doručovať
v,vydávať
v,dodržať
v,zachovať
v,dodržiavať
v,dodržovať
v,zachovávať
v,nahradzovať
v,dohliadať
v,riadiť
v,viesť
v,disponovať
v,veliť
v,dohliadnuť
v,nahradiť
v,dohodnúť
v,zorganizovať
v,dohovoriť
v,namietnuť
v,dojať
v,vzrušiť
v,pohnúť
v,dojímať
v,vzrušovať
v,dôjsť
v,doraziť
v,dokázať
v,dosvedčiť
v,potvrdiť
v,demonštrovať
v,manifestovať
v,ukázať
v,ukazovať
v,dokončiť
v,skončiť
v,ukončiť
v,dokumentovať
v,dokladať
v,zaznamenávať
v,dominovať
v,prevládať
v,prevažovať
v,panovať
v,vládnuť
v,ovládať
v,dopestovať
v,skultivovať
v,obrobiť
v,zušľachtiť
v,dopĺňať
v,napĺňať
v,doplniť
v,naplniť
v,dopraviť
v,prepraviť
v,transportovať
v,doviezť
v,previezť
v,niesť
v,zaniesť
v,viezť
v,zaslať
v,dopravovať
v,prepravovať
v,dovážať
v,prevážať
v,nosiť
v,voziť
v,zasielať
v,spáchať
v,dorásť
v,narásť
v,naliehať
v,dosadiť
v,dosádzať
v,dosadzovať
v,dosahovať
v,dosiahnuť
v,dospieť
v,vyrásť
v,vyspieť
v,dospievať
v,vyrastať
v,doložiť
v,preukázať
v,dosvedčovať
v,potvrdzovať
v,dotovať
v,podporiť
v,dovádzať
v,privádzať
v,importovať
v,dôverovať
v,doviesť
v,priviesť
v,dôvodniť
v,uvažovať
v,usudzovať
v,dedukovať
v,formulovať
v,dovoliť
v,vyhovieť
v,umožniť
v,dovoľovať
v,súhlasiť
v,poskytovať
v,vyhovovať
v,dozrieť
v,dozrievať
v,zistiť
v,dráždiť
v,trepať
v,lomcovať
v,rozochvievať
v,otriasať
v,triasť
v,vzbudzovať
v,vyvolávať
v,dražiť
v,driemať
v,drieť
v,makať
v,drobiť
v,drviť
v,držať
v,pojímať
v,obsahovať
v,pokračovať
v,zvierať
v,dúfať
v,dusiť
v,škrtiť
v,dvíhať
v,pozdvihovať
v,zvyšovať
v,vydúvať
v,kriviť
v,vlniť
v,deformovať
v,dýchať
v,respirovať
v,vydychovať
v,dýchnuť
v,vydýchnuť
v,eliminovať
v,odstrániť
v,emigrovať
v,eskortovať
v,sprevádzať
v,existovať
v,jestvovať
v,expandovať
v,fajčiť
v,figurovať
v,financovať
v,fintiť
v,skrášľovať
v,fňukať
v,plakať
v,vzlykať
v,fikať
v,smrkať
v,formovať
v,tvarovať
v,vytvárať
v,vyjadriť
v,vypracovať
v,ozrejmiť
v,fotografovať
v,fotiť
v,frflať
v,fúkať
v,fúknuť
v,fungovať
v,pracovať
v,účinkovať
v,fušovať
v,psuť
v,galvanizovať
v,garantovať
v,ručiť
v,zaručiť
v,zaručovať
v,gestikulovať
v,naznačiť
v,naznačovať
v,grgať
v,rihať
v,grilovať
v,piecť
v,hádať
v,hádzať
v,vrhať
v,hasiť
v,zmierňovať
v,hatiť
v,mariť
v,prekážať
v,hľadať
v,pátrať
v,požadovať
v,vyhľadávať
v,hľadieť
v,zízať
v,okáliť
v,civieť
v,čumieť
v,obzerať
v,hlásať
v,ohlasovať
v,hlasovať
v,hltať
v,hnať
v,poháňať
v,hnevať
v,rozčuľovať
v,iritovať
v,štvať
v,mrzieť
v,jedovať
v,hnojiť
v,hnusiť
v,znechucovať
v,hodiť
v,vrhnúť
v,hodnotiť
v,merať
v,zvažovať
v,vyhodnocovať
v,ohodnocovať
v,horieť
v,páliť
v,plápolať
v,hospodáriť
v,gazdovať
v,farmárčiť
v,hostiť
v,poznamenávať
v,prehlasovať
v,rozprávať
v,prehovoriť
v,vravieť
v,hovorievať
v,hrabať
v,hrať
v,hrávať
v,vyhrávať
v,predstierať
v,fingovať
v,niečo)
v,+vystupovať
v,predvádzať
v,zahrať
v,hriať
v,kúriť
v,žeraviť
v,vykurovať
v,prikurovať
v,zakurovať
v,hroziť
v,vyhrážať
v,hulákať
v,šomrať
v,hromžiť
v,nadávať
v,hýbať
v,rozohňovať
v,premiestňovať
v,posúvať
v,presúvať
v,odsúvať
v,odsunovať
v,hydratovať
v,zvlhčovať
v,hypnotizovať
v,hyzdiť
v,zhyzďovať
v,zohyzďovať
v,kaziť
v,škodiť
v,znečisťovať
v,identifikovať
v,označiť
v,spoznať
v,označovať
v,spoznávať
v,ignorovať
v,-podceniť
v,prehliadať
v,obchádzať
v,zanedbávať
v,obísť
v,zanedbať
v,-podceňovať
v,ilustrovať
v,objasniť
v,vysvetliť
v,objasňovať
v,vysvetľovať
v,imitovať
v,kopírovať
v,indisponovať
v,znechutiť
v,inervovať
v,informovať
v,ohlásiť
v,vyrozumieť
v,odkázať
v,oboznámiť
v,inhalovať
v,vdychovať
v,inhibovať
v,utlmovať
v,spomaľovať
v,potlačiť
v,utlmiť
v,spomaliť
v,inkasovať
v,zozbierať
v,nazbierať
v,vyzdvihnúť
v,inscenovať
v,predstaviť
v,predstavovať
v,inšpirovať
v,nadchnúť
v,vnuknúť
v,vdýchnuť
v,oživiť
v,posilniť
v,osviežiť
v,rozveseliť
v,spestriť
v,povzniesť
v,oduševniť
v,nadchýnať
v,vnucovať
v,oživovať
v,posilňovať
v,osviežovať
v,rozveseľovať
v,spestrovať
v,povznášať
v,oduševňovať
v,podnecovať
v,podnietiť
v,integrovať
v,predviesť
v,vidieť
v,investovať
v,vložiť
v,postupovať
v,prekĺznuť
v,zaľahnúť
v,izolovať
v,oddeliť
v,jazdievať
v,premávať
v,jesť
v,kapitulovať
v,podľahnúť
v,ustúpiť
v,nevzdorovať
v,ustupovať
v,kašľať
v,kastrovať
v,kategorizovať
v,klasifikovať
v,triediť
v,roztrieďovať
v,roztriediť
v,zoradiť
v,kázať
v,kľačať
v,podvádzať
v,švindľovať
v,klásť
v,pokúšať
v,umiestňovať
v,vrstviť
v,prikladať
v,pridávať
v,prekrývať
v,klesať
v,padať
v,opadávať
v,klesnúť
v,poklesnúť
v,padnúť
v,koexistovať
v,spolunažívať
v,kolísať
v,hojdať
v,kolembať
v,kolonizovať
v,osídliť
v,osídľovať
v,kombinovať
v,zlučovať
v,spájať
v,komentovať
v,komplikovať
v,komponovať
v,tvoriť
v,komunalizovať
v,konať
v,jednať
v,činiť
v,končiť
v,prestávať
v,uzatvárať
v,konštatovať
v,povedať
v,kontaktovať
v,kontrolovať
v,krotiť
v,konvertovať
v,prestúpiť
v,konverzovať
v,konzultovať
v,konzumovať
v,spotrebovať
v,vyčerpať
v,použiť
v,spotrebovávať
v,spotrebúvať
v,vyčerpávať
v,používať
v,kopať
v,šmárať
v,strkať
v,vrážať
v,vykopávať
v,kopnúť
v,šmariť
v,trepnúť
v,posotiť
v,sotiť
v,strčiť
v,vraziť
v,kradnúť
v,odcudzovať
v,krčiť
v,húžvať
v,žmoliť
v,vraštiť
v,kresliť
v,maľovať
v,rysovať
v,linkovať
v,kričať
v,volať
v,kritizovať
v,krúžiť
v,obiehať
v,rotovať
v,kryť
v,pokrývať
v,kúpať
v,kúpiť
v,nakúpiť
v,kupovať
v,nakupovať
v,kvalifikovať
v,kvantifikovať
v,vyčísliť
v,zmerať
v,vyčísľovať
v,kvitnúť
v,kýchať
v,kýchnuť
v,kývať
v,mávať
v,prikyvovať
v,kývnuť
v,prikývnuť
v,zakývať
v,zamávať
v,lákať
v,navádzať
v,nabádať
v,zvádzať
v,lámať
v,laminovať
v,lemovať
v,zaviazať
v,letieť
v,lietať
v,pilotovať
v,ležať
v,liať
v,nalievať
v,líčiť
v,liečiť
v,ošetrovať
v,liezť
v,likvidovať
v,limitovať
v,lobovať
v,ovplyvniť
v,ovplyvňovať
v,loviť
v,lapať
v,poľovať
v,ľúbiť
v,milovať
v,lúpiť
v,rabovať
v,ľutovať
v,žialiť
v,smútiť
v,mámiť
v,manipulovať
v,márniť
v,rozhadzovať
v,masakrovať
v,vraždiť
v,pobíjať
v,mať
v,vychutnávať
v,vlastniť
v,zamýšľať
v,hodlať
v,mieniť
v,plánovať
v,líšiť
v,premieňať
v,pretvárať
v,menovať
v,nazývať
v,vymenovať
v,pomenovať
v,nazvať
v,vymenúvať
v,vymenovávať
v,pomenúvať
v,meškať
v,oneskorovať
v,miasť
v,mýliť
v,pliesť
v,trápiť
v,sužovať
v,súžiť
v,otravovať
v,znepokojovať
v,týrať
v,trýzniť
v,ohromovať
v,zarážať
v,mieriť
v,cieliť
v,smerovať
v,zameriavať
v,miešať
v,zjednocovať
v,splývať
v,migrovať
v,míňať
v,utrácať
v,minúť
v,netrafiť
v,nezasiahnuť
v,utratiť
v,miznúť
v,mlčať
v,nehovoriť
v,mobilizovať
v,močiť
v,cikať
v,čúrať
v,šťať
v,moderovať
v,modifikovať
v,pozmeniť
v,mokriť
v,vlhnúť
v,máčať
v,monitorovať
v,monumentalizovať
v,zvečniť
v,zvečňovať
v,motivovať
v,stimulovať
v,mraučať
v,mrnčať
v,mravčať
v,plačkať
v,poplakávať
v,mraziť
v,mrznúť
v,mrhať
v,premrhávať
v,plytvať
v,želieť
v,myknúť
v,šklbnúť
v,trhnúť
v,potiahnuť
v,myslieť
v,premýšľať
v,pobádať
v,vyberať
v,nabrať
v,načerpať
v,nachádzať
v,nachodiť
v,nachladnúť
v,prechladnúť
v,nachovať
v,nakŕmiť
v,vykŕmiť
v,vyživiť
v,načrtnúť
v,načrtať
v,naskicovať
v,opísať
v,nadabovať
v,nahovoriť
v,napomínať
v,karhať
v,hrešiť
v,vyčítať
v,iniciovať
v,nadobúdať
v,nadobudnúť
v,prevziať
v,naháňať
v,prenasledovať
v,nahliadnuť
v,nazrieť
v,nakuknúť
v,nahnevať
v,rozčúliť
v,naštvať
v,namrzieť
v,najedovať
v,rozhnevať
v,nazlostiť
v,dožrať
v,dopáliť
v,nazúriť
v,napáliť
v,preplatiť
v,vrátiť
v,splatiť
v,nahrádzať
v,nahrať
v,prihrať
v,zaznamenať
v,nahrávať
v,prihrávať
v,najať
v,prenajať
v,vypožičať
v,požičať
v,zamestnať
v,najímať
v,prenajímať
v,vypožičiavať
v,požičiavať
v,zamestnávať
v,nájsť
v,nakladať
v,naklásť
v,nakloniť
v,skloniť
v,nachýliť
v,nahnúť
v,nakresliť
v,dokresliť
v,namaľovať
v,narysovať
v,nakrúcať
v,natáčať
v,filmovať
v,náležať
v,patriť
v,prináležať
v,prislúchať
v,naliať
v,poliať
v,rozliať
v,nalíčiť
v,poprosiť
v,prosiť
v,žobroniť
v,naložiť
v,namáčať
v,ponárať
v,potápať
v,zmáčať
v,spúšťať
v,vymaľovať
v,namieriť
v,nasmerovať
v,zamerať
v,protestovať
v,dohovárať
v,protirečiť
v,namočiť
v,ponoriť
v,potopiť
v,zmočiť
v,spustiť
v,namotať
v,omotať
v,ovinúť
v,navinúť
v,natočiť
v,namotávať
v,omotávať
v,navíjať
v,prehodnocovať
v,prehodnotiť
v,napádať
v,útočiť
v,napadnúť
v,prepadnúť
v,zaútočiť
v,oblafnúť
v,obalamutiť
v,naparádiť
v,vyparádiť
v,vyfintiť
v,napínať
v,uťahovať
v,napísať
v,vytvoriť
v,zapísať
v,naplánovať
v,nachystať
v,prichystať
v,naprojektovať
v,rozvrhnúť
v,zaplánovať
v,zosnovať
v,navrhnúť
v,vymyslieť
v,plniť
v,zásobiť
v,napnúť
v,utiahnuť
v,napodobiť
v,napodobniť
v,napodobovať
v,napodobňovať
v,napomádovať
v,napomáhať
v,ponúkať
v,napomôcť
v,poštvať
v,ponúknuť
v,naviesť
v,napredovať
v,zaobchádzať
